,jan,apr,jul,oct,id,lat,long,name,year,country
1059850,992,1718,2964,2104,USC00414903,29.9175,-96.8769,LA_GRANGE,1997,US
1059856,1007,2132,2892,2091,USC00414903,29.9175,-96.8769,LA_GRANGE,2003,US
1059862,1080,1976,3183,2077,USC00414903,29.9175,-96.8769,LA_GRANGE,2009,US
1059900,1316,2840,2814,1415,USC00414911,26.2422,-98.3992,LA_JOYA,1997,US
1059906,1306,2333,2896,2335,USC00414911,26.2422,-98.3992,LA_JOYA,2003,US
1059912,1751,2466,3139,2484,USC00414911,26.2422,-98.3992,LA_JOYA,2009,US
1059914,857,2052,2711,2118,USC00414920,28.9831,-99.8686,LA_PRYOR,1961,US
1059920,1053,2465,3041,1841,USC00414920,28.9831,-99.8686,LA_PRYOR,1967,US
1059932,651,2044,2919,2284,USC00414920,28.9831,-99.8686,LA_PRYOR,1979,US
1059938,706,2090,2828,2247,USC00414920,28.9831,-99.8686,LA_PRYOR,1985,US
1059964,472,0,0,0,USC00414931,31.98,-106.5975,LA_TUNA_1_S,1961,US
1059970,540,1707,2777,1765,USC00414931,31.98,-106.5975,LA_TUNA_1_S,1967,US
1059976,469,0,2560,0,USC00414931,31.98,-106.5975,LA_TUNA_1_S,1973,US
1059982,528,1684,2844,1826,USC00414931,31.98,-106.5975,LA_TUNA_1_S,1979,US
1059988,477,1852,2688,1168,USC00414931,31.98,-106.5975,LA_TUNA_1_S,1985,US
1059994,687,1677,2572,1841,USC00414931,31.98,-106.5975,LA_TUNA_1_S,1991,US
1060000,623,1569,2768,1734,USC00414931,31.98,-106.5975,LA_TUNA_1_S,1997,US
1060012,826,0,0,0,USC00414931,31.98,-106.5975,LA_TUNA_1_S,2009,US
1060032,945,2895,2674,1271,USC00414950,29.2694,-103.7575,LAJITAS,1979,US
1060044,1026,2210,2806,0,USC00414950,29.2694,-103.7575,LAJITAS,1991,US
1060050,1037,1972,3048,2120,USC00414950,29.2694,-103.7575,LAJITAS,1997,US
1060056,1115,2217,2896,0,USC00414950,29.2694,-103.7575,LAJITAS,2003,US
1060062,1176,2180,3203,2218,USC00414950,29.2694,-103.7575,LAJITAS,2009,US
1060100,552,1349,2825,1826,USC00414967,33.0642,-101.0489,LAKE_ALAN_HENRY,1997,US
1060106,642,1831,2882,0,USC00414967,33.0642,-101.0489,LAKE_ALAN_HENRY,2003,US
1060112,695,1692,2777,1524,USC00414967,33.0642,-101.0489,LAKE_ALAN_HENRY,2009,US
1060132,178,1842,2829,2050,USC00414974,32.3333,-100.9167,LAKE_COLORADO_CITY,1979,US
1060138,417,1955,2722,1806,USC00414974,32.3333,-100.9167,LAKE_COLORADO_CITY,1985,US
1060144,490,1874,2715,1884,USC00414974,32.3333,-100.9167,LAKE_COLORADO_CITY,1991,US
1060200,598,1505,0,0,USC00414976,32.8242,-95.5275,LAKE_FORK_RSVR,1997,US
1060206,553,1778,2798,1936,USC00414976,32.8242,-95.5275,LAKE_FORK_RSVR,2003,US
1060214,291,1550,2741,1787,USC00414978,33.6667,-98.7833,LAKE_KICKAPOO,1961,US
1060300,624,0,2819,0,USC00414980,32.8522,-95.8864,LAKE_TAWAKONI,1997,US
1060306,607,1788,2882,2017,USC00414980,32.8522,-95.8864,LAKE_TAWAKONI,2003,US
1060312,700,1654,2879,1662,USC00414980,32.8522,-95.8864,LAKE_TAWAKONI,2009,US
1060338,326,1927,2881,1796,USC00414982,33.7542,-99.1442,LAKE_KEMP,1985,US
1060344,367,1840,2908,1847,USC00414982,33.7542,-99.1442,LAKE_KEMP,1991,US
1060350,557,1415,2901,1887,USC00414982,33.7542,-99.1442,LAKE_KEMP,1997,US
1060356,513,1810,3021,2032,USC00414982,33.7542,-99.1442,LAKE_KEMP,2003,US
1060362,593,1751,2873,1532,USC00414982,33.7542,-99.1442,LAKE_KEMP,2009,US
1060364,266,0,0,0,USC00415013,32.7228,-101.9456,LAMESA_1_SSE,1961,US
1060370,541,2013,2706,1732,USC00415013,32.7228,-101.9456,LAMESA_1_SSE,1967,US
1060376,204,1354,0,1268,USC00415013,32.7228,-101.9456,LAMESA_1_SSE,1973,US
1060382,33,1733,2741,1852,USC00415013,32.7228,-101.9456,LAMESA_1_SSE,1979,US
1060394,375,1737,2560,1693,USC00415013,32.7228,-101.9456,LAMESA_1_SSE,1991,US
1060400,408,1333,2715,1684,USC00415013,32.7228,-101.9456,LAMESA_1_SSE,1997,US
1060406,595,1778,2727,1832,USC00415013,32.7228,-101.9456,LAMESA_1_SSE,2003,US
1060412,567,1631,2661,1490,USC00415013,32.7228,-101.9456,LAMESA_1_SSE,2009,US
1060414,644,1824,2737,1967,USC00415018,31.0717,-98.1847,LAMPASAS,1961,US
1060420,934,2374,2942,879,USC00415018,31.0717,-98.1847,LAMPASAS,1967,US
1060426,611,1680,2822,2112,USC00415018,31.0717,-98.1847,LAMPASAS,1973,US
1060432,417,1889,2841,2151,USC00415018,31.0717,-98.1847,LAMPASAS,1979,US
1060438,595,2027,2889,2058,USC00415018,31.0717,-98.1847,LAMPASAS,1985,US
1060444,742,2049,2863,2080,USC00415018,31.0717,-98.1847,LAMPASAS,1991,US
1060450,831,1628,2930,2056,USC00415018,31.0717,-98.1847,LAMPASAS,1997,US
1060462,927,1889,3038,1779,USC00415018,31.0717,-98.1847,LAMPASAS,2009,US
1060476,745,2013,2912,1058,USC00415048,29.8097,-101.5603,LANGTRY,1973,US
1060482,561,2201,3006,2327,USC00415048,29.8097,-101.5603,LANGTRY,1979,US
1060494,889,2315,2955,2233,USC00415048,29.8097,-101.5603,LANGTRY,1991,US
1060500,901,0,0,0,USC00415048,29.8097,-101.5603,LANGTRY,1997,US
1060506,1007,2219,2941,2180,USC00415048,29.8097,-101.5603,LANGTRY,2003,US
1060512,1095,2192,3287,2103,USC00415048,29.8097,-101.5603,LANGTRY,2009,US
1060520,1356,2723,3136,2171,USC00415060,27.5683,-99.4983,LAREDO_2,1967,US
1060526,1072,0,0,0,USC00415060,27.5683,-99.4983,LAREDO_2,1973,US
1060532,1022,2368,3145,2585,USC00415060,27.5683,-99.4983,LAREDO_2,1979,US
1060538,970,2441,0,0,USC00415060,27.5683,-99.4983,LAREDO_2,1985,US
