,Unnamed: 0,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY,Lat,Long
789,1161,Fort Wayne Public Transportation Corporation,MB,DO,Active,Full Reporter,Fort Wayne,IN,119,"Fort Wayne, IN",172.0,313492.0,111.0,268485.0,2017.0,12.0,2017.0,5352712.0,1696829.0,3.1545,1521133.0,10280316.0,6.0585,0.8965,41.0799898,-85.1386015
790,1162,Gary Public Transportation Corporation,DR,DO,Active,Full Reporter,Gary,IN,3,"Chicago, IL-IN",2443.0,8608208.0,38.0,102746.0,2017.0,12.0,2017.0,81196.0,15264.0,5.3194,45068.0,717960.0,47.0362,2.9526,41.6021292,-87.3371372
791,1163,Gary Public Transportation Corporation,MB,DO,Active,Full Reporter,Gary,IN,3,"Chicago, IL-IN",2443.0,8608208.0,38.0,102746.0,2017.0,12.0,2017.0,941049.0,750161.0,1.2545,605982.0,5603915.0,7.4703,0.8078,41.6021292,-87.3371372
792,1164,Bloomington-Normal Public Transit System,DR,DO,Active,Full Reporter,Normal,IL,243,"Bloomington-Normal, IL",49.0,132600.0,46.0,129107.0,2017.0,6.0,2017.0,486869.0,83366.0,5.8401,123656.0,2589747.0,31.0648,1.4833,40.5117699,-88.9944815
793,1165,Bloomington-Normal Public Transit System,MB,DO,Active,Full Reporter,Normal,IL,243,"Bloomington-Normal, IL",49.0,132600.0,46.0,129107.0,2017.0,6.0,2017.0,6737597.0,2217641.0,3.0382,1127929.0,9245069.0,4.1689,0.5086,40.5117699,-88.9944815
794,1166,Northwest Indiana Community Action Corporation,DR,DO,Inactive,Full Reporter,Crown Point,IN,3,"Chicago, IL-IN",2123.0,8307904.0,919.0,848604.0,2009.0,12.0,2009.0,46797.0,2485.0,18.8318,3253.0,125526.0,50.5135,1.3091,41.4169806,-87.3653136
795,1168,Indianapolis and Marion County Public Transportation,DR,PT,Active,Full Reporter,Indianapolis,IN,33,"Indianapolis, IN",706.0,1487483.0,396.0,928281.0,2017.0,12.0,2017.0,3806596.0,309242.0,12.3094,1058855.0,10370485.0,33.5352,3.424,39.7683331,-86.1583502
796,1169,Indianapolis and Marion County Public Transportation,MB,DO,Active,Full Reporter,Indianapolis,IN,33,"Indianapolis, IN",706.0,1487483.0,396.0,928281.0,2017.0,12.0,2017.0,35935362.0,8754767.0,4.1047,8998862.0,60034216.0,6.8573,1.0279,39.7683331,-86.1583502
797,1171,Greater Lafayette Public Transportation Corporation,DR,DO,Active,Full Reporter,Lafayette,IN,223,"Lafayette, IN",64.0,147725.0,74.0,134333.0,2017.0,12.0,2017.0,156116.0,28420.0,5.4932,119984.0,726493.0,25.5627,4.2218,30.2240897,-92.0198427
798,1172,Greater Lafayette Public Transportation Corporation,MB,DO,Active,Full Reporter,Lafayette,IN,223,"Lafayette, IN",64.0,147725.0,74.0,134333.0,2017.0,12.0,2017.0,11362224.0,4554827.0,2.4945,2996171.0,10889046.0,2.3907,0.6578,30.2240897,-92.0198427
799,1173,South Bend Public Transportation Corporation,DR,DO,Active,Full Reporter,South Bend,IN,136,"South Bend, IN-MI",161.0,278165.0,68.0,154346.0,2017.0,12.0,2017.0,569754.0,68497.0,8.3179,134758.0,1468213.0,21.4347,1.9674,41.6833813,-86.2500066
800,1174,South Bend Public Transportation Corporation,MB,DO,Active,Full Reporter,South Bend,IN,136,"South Bend, IN-MI",161.0,278165.0,68.0,154346.0,2017.0,12.0,2017.0,4543045.0,1576792.0,2.8812,1206516.0,8193612.0,5.1964,0.7652,41.6833813,-86.2500066
801,1175,Terre Haute Transit Utility,DR,DO,Active,Full Reporter,Terre Haute,IN,316,"Terre Haute, IN",53.0,92742.0,18.0,59614.0,2017.0,12.0,2017.0,88858.0,18093.0,4.9112,40709.0,340008.0,18.7922,2.25,39.4667025,-87.4139119
802,1176,Terre Haute Transit Utility,MB,DO,Active,Full Reporter,Terre Haute,IN,316,"Terre Haute, IN",53.0,92742.0,18.0,59614.0,2017.0,12.0,2017.0,435330.0,259015.0,1.6807,130589.0,2029210.0,7.8343,0.5042,39.4667025,-87.4139119
803,1177,Muncie Indiana Transit System,DR,DO,Active,Full Reporter,Muncie,IN,322,"Muncie, IN",47.0,90580.0,27.0,70085.0,2017.0,12.0,2017.0,237921.0,55589.0,4.28,44701.0,1710599.0,30.7723,0.8041,40.1936892,-85.3865271
804,1178,Muncie Indiana Transit System,MB,DO,Active,Full Reporter,Muncie,IN,322,"Muncie, IN",47.0,90580.0,27.0,70085.0,2017.0,12.0,2017.0,4369164.0,1377416.0,3.1719999999999997,184133.0,5399284.0,3.9199,0.1337,40.1936892,-85.3865271
805,1179,Greater Peoria Mass Transit District,DR,PT,Active,Full Reporter,Peoria,IL,139,"Peoria, IL",144.0,266921.0,105.0,209896.0,2017.0,6.0,2017.0,889831.0,138603.0,6.42,284036.0,3606302.0,26.0189,2.0493,40.6938609,-89.5891008
806,1180,Greater Peoria Mass Transit District,MB,DO,Active,Full Reporter,Peoria,IL,139,"Peoria, IL",144.0,266921.0,105.0,209896.0,2017.0,6.0,2017.0,16541492.0,2711720.0,6.1,1582189.0,17734327.0,6.5399,0.5835,40.6938609,-89.5891008
807,1182,Rock Island County Metropolitan Mass Transit District,DR,DO,Active,Full Reporter,Moline ,IL,134,"Davenport, IA-IL",138.0,280051.0,46.0,120378.0,2017.0,6.0,2017.0,552430.0,48972.0,11.2805,165228.0,843157.0,17.2171,3.3739,41.5067003,-90.5151342
808,1183,Rock Island County Metropolitan Mass Transit District,DR,PT,Active,Full Reporter,Moline ,IL,134,"Davenport, IA-IL",138.0,280051.0,46.0,120378.0,2017.0,6.0,2017.0,94084.0,20202.0,4.6572,39012.0,639169.0,31.6389,1.9311,41.5067003,-90.5151342
809,1184,Rock Island County Metropolitan Mass Transit District,FB,PT,Active,Full Reporter,Moline ,IL,134,"Davenport, IA-IL",138.0,280051.0,46.0,120378.0,2017.0,6.0,2017.0,223648.0,43584.0,5.1314,198630.0,594425.0,13.6386,4.5574,41.5067003,-90.5151342
810,1185,Rock Island County Metropolitan Mass Transit District,MB,DO,Active,Full Reporter,Moline ,IL,134,"Davenport, IA-IL",138.0,280051.0,46.0,120378.0,2017.0,6.0,2017.0,9214778.0,3145005.0,2.93,826791.0,15864047.0,5.0442,0.2629,41.5067003,-90.5151342
811,1188,Rockford Mass Transit District,DR,DO,Active,Full Reporter,Rockford,IL,127,"Rockford, IL",153.0,296863.0,155.0,227502.0,2017.0,6.0,2017.0,862951.0,105786.0,8.1575,241777.0,3661153.0,34.6091,2.2855,42.2713945,-89.093966
812,1190,Rockford Mass Transit District,MB,DO,Active,Full Reporter,Rockford,IL,127,"Rockford, IL",153.0,296863.0,155.0,227502.0,2017.0,6.0,2017.0,6864580.0,1574445.0,4.36,1037931.0,11584818.0,7.358,0.6592,42.2713945,-89.093966
813,1191,Springfield Mass Transit District,DR,DO,Active,Full Reporter,Springfield,IL,206,"Springfield, IL",92.0,161316.0,65.0,123682.0,2017.0,6.0,2017.0,474422.0,77957.0,6.0857,228586.0,1667967.0,21.396,2.9322,39.7990175,-89.6439575
814,1192,Springfield Mass Transit District,MB,DO,Active,Full Reporter,Springfield,IL,206,"Springfield, IL",92.0,161316.0,65.0,123682.0,2017.0,6.0,2017.0,6056685.0,1647927.0,3.6753,916647.0,12033174.0,7.3020000000000005,0.5562,39.7990175,-89.6439575
815,1193,Champaign-Urbana Mass Transit District,DR,DO,Active,Full Reporter,Urbana,IL,224,"Champaign, IL",47.0,145361.0,40.0,136828.0,2017.0,6.0,2017.0,182930.0,55958.0,3.2691,41340.0,1063902.0,19.0125,0.7388,40.1117174,-88.207301
816,1194,Champaign-Urbana Mass Transit District,DR,PT,Active,Full Reporter,Urbana,IL,224,"Champaign, IL",47.0,145361.0,40.0,136828.0,2017.0,6.0,2017.0,439492.0,80493.0,5.46,235470.0,459990.0,5.7147,2.9253,40.1117174,-88.207301
817,1195,Champaign-Urbana Mass Transit District,MB,DO,Active,Full Reporter,Urbana,IL,224,"Champaign, IL",47.0,145361.0,40.0,136828.0,2017.0,6.0,2017.0,21969247.0,11939808.0,1.84,7377733.0,30769454.0,2.577,0.6179,40.1117174,-88.207301
818,1196,Decatur Public Transit System,DR,DO,Active,Full Reporter,Decatur,IL,313,"Decatur, IL",59.0,93863.0,53.0,82155.0,2017.0,6.0,2017.0,71298.0,19492.0,3.6578,36573.0,1247719.0,64.0119,1.8763,39.8454163,-88.9524151
819,1198,Decatur Public Transit System,DT,PT,Active,Full Reporter,Decatur,IL,313,"Decatur, IL",59.0,93863.0,53.0,82155.0,2017.0,6.0,2017.0,71191.0,12446.0,5.72,12746.0,112835.0,9.066,1.0241,39.8454163,-88.9524151
820,1199,Decatur Public Transit System,MB,DO,Active,Full Reporter,Decatur,IL,313,"Decatur, IL",59.0,93863.0,53.0,82155.0,2017.0,6.0,2017.0,3505352.0,1208742.0,2.9,483781.0,5641361.0,4.6671,0.4002,39.8454163,-88.9524151
821,1201,Chicago Transit Authority,HR,DO,Active,Full Reporter,Chicago,IL,3,"Chicago, IL-IN",2443.0,8608208.0,309.0,3217332.0,2017.0,12.0,2017.0,1359029663.0,230204047.0,5.9036,294492127.0,604098753.0,2.6242,1.2793,41.8755616,-87.6244212
822,1202,Chicago Transit Authority,MB,DO,Active,Full Reporter,Chicago,IL,3,"Chicago, IL-IN",2443.0,8608208.0,309.0,3217332.0,2017.0,12.0,2017.0,613043935.0,249231171.0,2.4597,270336920.0,810708270.0,3.2528,1.0847,41.8755616,-87.6244212
823,1211,City of Rochester Public Transportation,DR,PT,Active,Full Reporter,Rochester,MN,288,"Rochester, MN",51.0,107677.0,28.0,104230.0,2017.0,12.0,2017.0,224492.0,31993.0,7.0169,121299.0,649028.0,20.2866,3.7914,43.157285,-77.615214
824,1212,City of Rochester Public Transportation,DT,PT,Active,Full Reporter,Rochester,MN,288,"Rochester, MN",51.0,107677.0,28.0,104230.0,2017.0,12.0,2017.0,66413.0,16176.0,4.1057,48528.0,386377.0,23.8858,3.0,43.157285,-77.615214
825,1213,City of Rochester Public Transportation,MB,PT,Active,Full Reporter,Rochester,MN,288,"Rochester, MN",51.0,107677.0,28.0,104230.0,2017.0,12.0,2017.0,6624194.0,1837990.0,3.6039999999999996,2505786.0,7516562.0,4.0896,1.3633,43.157285,-77.615214
826,1217,WAUKESHA COUNTY TRANSIT SYSTEM,DR,PT,Inactive,Full Reporter,Waukesha,WI,32,"Milwaukee, WI",487.0,1308913.0,314.0,537500.0,2002.0,12.0,2002.0,74865.0,13762.0,5.44,34715.0,295557.0,21.4763,2.5225,43.0116784,-88.2314813
827,1218,WAUKESHA COUNTY TRANSIT SYSTEM,MB,PT,Inactive,Full Reporter,Waukesha,WI,32,"Milwaukee, WI",487.0,1308913.0,314.0,537500.0,2002.0,12.0,2002.0,7177837.0,560678.0,12.8021,836819.0,4426201.0,7.8944,1.4925,43.0116784,-88.2314813
828,1221,City of Waukesha Transit Commission,CB,PT,Active,Full Reporter,Waukesha,WI,35,"Milwaukee, WI",546.0,1376476.0,43.0,141642.0,2017.0,12.0,2017.0,2958231.0,138233.0,21.4003,411960.0,2278827.0,16.4854,2.9802,43.0116784,-88.2314813
829,1222,City of Waukesha Transit Commission,DR,DO,Active,Full Reporter,Waukesha,WI,35,"Milwaukee, WI",546.0,1376476.0,43.0,141642.0,2017.0,12.0,2017.0,55119.0,10527.0,5.236000000000001,32518.0,486824.0,46.2453,3.089,43.0116784,-88.2314813
830,1223,City of Waukesha Transit Commission,DR,PT,Active,Full Reporter,Waukesha,WI,35,"Milwaukee, WI",546.0,1376476.0,43.0,141642.0,2017.0,12.0,2017.0,22431.0,3480.0,6.4457,26904.0,153599.0,44.1376,7.731,43.0116784,-88.2314813
831,1224,City of Waukesha Transit Commission,MB,DO,Active,Full Reporter,Waukesha,WI,35,"Milwaukee, WI",546.0,1376476.0,43.0,141642.0,2017.0,12.0,2017.0,3090219.0,871698.0,3.5451,800811.0,5447594.0,6.2494,0.9187,43.0116784,-88.2314813
832,1226,Eau Claire Transit,DR,PT,Active,Full Reporter,Eau Claire,WI,297,"Eau Claire, WI",69.0,102852.0,28.0,75828.0,2017.0,12.0,2017.0,590197.0,63255.0,9.3304,293667.0,1083031.0,17.1217,4.6426,44.811349,-91.4984941
833,1227,Eau Claire Transit,MB,DO,Active,Full Reporter,Eau Claire,WI,297,"Eau Claire, WI",69.0,102852.0,28.0,75828.0,2017.0,12.0,2017.0,2218730.0,865260.0,2.5642,803452.0,4261637.0,4.9253,0.9286,44.811349,-91.4984941
834,1229,Hammond Transit System,DR,PT,Inactive,Full Reporter,Hammond,IN,3,"Chicago, IL-IN",2123.0,8307904.0,25.0,83048.0,2009.0,12.0,2009.0,29676.0,8498.0,3.4921,21245.0,188982.0,22.2384,2.5,41.5833658,-87.500043
835,1230,Hammond Transit System,MB,PT,Inactive,Full Reporter,Hammond,IN,3,"Chicago, IL-IN",2123.0,8307904.0,25.0,83048.0,2009.0,12.0,2009.0,796572.0,188884.0,4.2173,114952.0,2044722.0,10.8253,0.6086,41.5833658,-87.500043
836,1231,North Township of Lake County Dial-A-Ride,DR,DO,Active,Full Reporter,Hammond,IN,3,"Chicago, IL-IN",2443.0,8608208.0,51.0,162855.0,2017.0,12.0,2017.0,231921.0,18515.0,12.5261,0.0,524601.0,28.3338,0.0,41.5833658,-87.500043
837,1233,North Township of Lake County Dial-A-Ride,DT,PT,Active,Full Reporter,Hammond,IN,3,"Chicago, IL-IN",2443.0,8608208.0,51.0,162855.0,2017.0,12.0,2017.0,230622.0,24067.0,9.5825,0.0,304523.0,12.6531,0.0,41.5833658,-87.500043
838,1234,Northern Indiana Commuter Transportation District,CR,DO,Active,Full Reporter,Chesterton,IN,3,"Chicago, IL-IN",2443.0,8608208.0,1970.0,958644.0,2017.0,12.0,2017.0,112953766.0,3455842.0,32.6849,22178092.0,48458271.0,14.0221,6.4176,41.6105938,-87.0641992
839,1239,Bloomington Public Transportation Corporation,DR,DO,Active,Full Reporter,Bloomington,IN,286,"Bloomington, IN",45.0,108657.0,21.0,80405.0,2017.0,12.0,2017.0,155950.0,34907.0,4.4676,70020.0,585604.0,16.7761,2.0059,39.1670396,-86.5342881
840,1241,Bloomington Public Transportation Corporation,MB,DO,Active,Full Reporter,Bloomington,IN,286,"Bloomington, IN",45.0,108657.0,21.0,80405.0,2017.0,12.0,2017.0,6927616.0,3303444.0,2.0971,1598610.0,6677764.0,2.0215,0.4839,39.1670396,-86.5342881
841,1242,Pace - Suburban Bus Division,DR,DO,Active,Full Reporter,Arlington Heights,IL,3,"Chicago, IL-IN",2443.0,8608208.0,3519.0,5666540.0,2017.0,12.0,2017.0,323358.0,45947.0,7.0376,78005.0,911331.0,19.8344,1.6977,42.0811563,-87.9802164
842,1243,Pace - Suburban Bus Division,DR,PT,Active,Full Reporter,Arlington Heights,IL,3,"Chicago, IL-IN",2443.0,8608208.0,3519.0,5666540.0,2017.0,12.0,2017.0,6356594.0,908629.0,6.9958,1329102.0,21097732.0,23.2193,1.4628,42.0811563,-87.9802164
843,1244,Pace - Suburban Bus Division,DT,PT,Active,Full Reporter,Arlington Heights,IL,3,"Chicago, IL-IN",2443.0,8608208.0,3519.0,5666540.0,2017.0,12.0,2017.0,588306.0,93037.0,6.3234,473540.0,2671029.0,28.7093,5.0898,42.0811563,-87.9802164
844,1245,Pace - Suburban Bus Division,MB,DO,Active,Full Reporter,Arlington Heights,IL,3,"Chicago, IL-IN",2443.0,8608208.0,3519.0,5666540.0,2017.0,12.0,2017.0,176273794.0,27077197.0,6.51,30101736.0,183133456.0,6.7634,1.1117,42.0811563,-87.9802164
845,1246,Pace - Suburban Bus Division,MB,PT,Active,Full Reporter,Arlington Heights,IL,3,"Chicago, IL-IN",2443.0,8608208.0,3519.0,5666540.0,2017.0,12.0,2017.0,8477820.0,1727543.0,4.9074,1920745.0,13760068.0,7.9651,1.1118,42.0811563,-87.9802164
846,1247,Pace - Suburban Bus Division,VP,DO,Active,Full Reporter,Arlington Heights,IL,3,"Chicago, IL-IN",2443.0,8608208.0,3519.0,5666540.0,2017.0,12.0,2017.0,32447220.0,1518146.0,21.3729,2637916.0,5789557.0,3.8136,1.7376,42.0811563,-87.9802164
847,1248,Laketran,CB,DO,Active,Full Reporter,Grand River,OH,25,"Cleveland, OH",772.0,1780673.0,227.0,230041.0,2017.0,12.0,2017.0,3919095.0,157553.0,24.8748,577640.0,1585683.0,10.0644,3.6663,43.3670861,-80.3184977
848,1249,Laketran,DR,DO,Active,Full Reporter,Grand River,OH,25,"Cleveland, OH",772.0,1780673.0,227.0,230041.0,2017.0,12.0,2017.0,2562855.0,264102.0,9.704,512975.0,8601707.0,32.5696,1.9423,43.3670861,-80.3184977
849,1251,Laketran,MB,DO,Active,Full Reporter,Grand River,OH,25,"Cleveland, OH",772.0,1780673.0,227.0,230041.0,2017.0,12.0,2017.0,1544841.0,306056.0,5.0476,268004.0,3428820.0,11.2032,0.8757,43.3670861,-80.3184977
850,1252,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,CR,DO,Active,Full Reporter,Chicago,IL,3,"Chicago, IL-IN",2443.0,8608208.0,1940.0,7261176.0,2017.0,12.0,2017.0,1577342949.0,70592215.0,22.3444,355260071.0,742720322.0,10.5213,5.0326,41.8755616,-87.6244212
851,1253,City of Detroit Department of Transportation,DR,PT,Active,Full Reporter,Detroit,MI,11,"Detroit, MI",1337.0,3734090.0,144.0,713777.0,2017.0,6.0,2017.0,3314130.0,286854.0,11.5534,641432.0,4253978.0,14.8298,2.2361,42.3315509,-83.0466403
852,1254,City of Detroit Department of Transportation,DT,PT,Active,Full Reporter,Detroit,MI,11,"Detroit, MI",1337.0,3734090.0,144.0,713777.0,2017.0,6.0,2017.0,86063.0,13615.0,6.3212,24564.0,124859.0,9.1707,1.8042,42.3315509,-83.0466403
853,1256,City of Detroit Department of Transportation,MB,DO,Active,Full Reporter,Detroit,MI,11,"Detroit, MI",1337.0,3734090.0,144.0,713777.0,2017.0,6.0,2017.0,121436518.0,24593612.0,4.9377,18563606.0,112116237.0,4.5588,0.7548,42.3315509,-83.0466403
854,1257,"Opportunity Enterprises, Inc.",DR,DO,Active,Full Reporter,Valparaiso,IN,3,"Chicago, IL-IN",2443.0,8608208.0,590.0,160105.0,2017.0,6.0,2017.0,1364264.0,86342.0,15.8007,21655.0,781575.0,9.0521,0.2508,-33.0458456,-71.6196749
855,1264,Detroit Transportation Corporation,MG,DO,Active,Full Reporter,Detroit,MI,11,"Detroit, MI",1337.0,3734090.0,3.0,92477.0,2017.0,6.0,2017.0,2958328.0,2212661.0,1.337,1394946.0,18162430.0,8.2084,0.6304,42.3315509,-83.0466403
856,1265,Brunswick Transit Alternative,MB,DO,Active,Full Reporter,Brunswick,OH,25,"Cleveland, OH",772.0,1780673.0,37.0,46638.0,2016.0,12.0,2016.0,148305.0,28411.0,5.22,8609.0,295079.0,10.3861,0.303,52.2646577,10.5236066
857,1267,City of Kokomo,DR,DO,Active,Full Reporter,Kokomo,IN,437,"Kokomo, IN",36.0,62182.0,80.0,56842.0,2017.0,12.0,2017.0,291435.0,85239.0,3.4189999999999996,3632.0,1255318.0,14.727,0.0426,40.4864444,-86.1336351
858,1270,City of Kokomo,MB,DO,Active,Full Reporter,Kokomo,IN,437,"Kokomo, IN",36.0,62182.0,80.0,56842.0,2017.0,12.0,2017.0,1711448.0,389067.0,4.3989,0.0,614565.0,1.5796,0.0,40.4864444,-86.1336351
859,1271,Madison County Transit District,DR,PT,Active,Full Reporter,Granite City,IL,20,"St. Louis, MO-IL",924.0,2150706.0,189.0,232298.0,2017.0,6.0,2017.0,652307.0,60025.0,10.8673,208188.0,3263079.0,54.361999999999995,3.4684,57.1482429,-2.0928095
860,1272,Madison County Transit District,MB,PT,Active,Full Reporter,Granite City,IL,20,"St. Louis, MO-IL",924.0,2150706.0,189.0,232298.0,2017.0,6.0,2017.0,15110432.0,2244109.0,6.7334,2466018.0,20575153.0,9.1685,1.0989,57.1482429,-2.0928095
861,1273,Madison County Transit District,VP,DO,Active,Full Reporter,Granite City,IL,20,"St. Louis, MO-IL",924.0,2150706.0,189.0,232298.0,2017.0,6.0,2017.0,4098719.0,108507.0,37.7738,158058.0,1043959.0,9.6211,1.4567,57.1482429,-2.0928095
862,1277,Blue Water Area Transportation Commission,CB,DO,Active,Full Reporter,Port Huron,MI,336,"Port Huron, MI",60.0,87106.0,700.0,159587.0,2017.0,9.0,2017.0,483822.0,17018.0,28.43,5203.0,317129.0,18.6349,0.3057,42.9815877,-82.440466
863,1278,Blue Water Area Transportation Commission,DR,DO,Active,Full Reporter,Port Huron,MI,336,"Port Huron, MI",60.0,87106.0,700.0,159587.0,2017.0,9.0,2017.0,2638264.0,345255.0,7.6415,1645277.0,6462961.0,18.7194,4.7654,42.9815877,-82.440466
864,1279,Blue Water Area Transportation Commission,DR,PT,Active,Full Reporter,Port Huron,MI,336,"Port Huron, MI",60.0,87106.0,700.0,159587.0,2017.0,9.0,2017.0,2698373.0,285179.0,9.462,1699014.0,2895766.0,10.1542,5.9577,42.9815877,-82.440466
865,1280,Blue Water Area Transportation Commission,MB,DO,Active,Full Reporter,Port Huron,MI,336,"Port Huron, MI",60.0,87106.0,700.0,159587.0,2017.0,9.0,2017.0,3067657.0,948986.0,3.2326,290122.0,2728196.0,2.8749,0.3057,42.9815877,-82.440466
866,1281,Michiana Area Council of Governments,DR,PT,Active,Full Reporter,South Bend,IN,227,"Elkhart, IN-MI",92.0,143592.0,90.0,142692.0,2017.0,12.0,2017.0,154616.0,32486.0,4.7595,59087.0,1035506.0,31.8755,1.8188,41.6833813,-86.2500066
867,1283,Michiana Area Council of Governments,MB,PT,Active,Full Reporter,South Bend,IN,227,"Elkhart, IN-MI",92.0,143592.0,90.0,142692.0,2017.0,12.0,2017.0,2241120.0,389895.0,5.747999999999999,246771.0,1857297.0,4.7636,0.6329,41.6833813,-86.2500066
868,1285,Metropolitan Council,DR,PT,Active,Full Reporter,St. Paul,MN,16,"Minneapolis-St. Paul, MN-WI",1022.0,2650890.0,2975.0,2849712.0,2017.0,12.0,2017.0,2859799.0,286325.0,9.9879,859413.0,6436951.0,22.4813,3.0015,44.9504037,-93.1015026
869,1286,Metropolitan Council,MB,PT,Active,Full Reporter,St. Paul,MN,16,"Minneapolis-St. Paul, MN-WI",1022.0,2650890.0,2975.0,2849712.0,2017.0,12.0,2017.0,10564893.0,2513776.0,4.2028,1132221.0,15431230.0,6.1387,0.4504,44.9504037,-93.1015026
870,1287,Metropolitan Council,VP,PT,Active,Full Reporter,St. Paul,MN,16,"Minneapolis-St. Paul, MN-WI",1022.0,2650890.0,2975.0,2849712.0,2017.0,12.0,2017.0,5408430.0,149904.0,36.0793,646139.0,985014.0,6.571000000000001,4.3104,44.9504037,-93.1015026
871,1288,Metro Mobility,DR,PT,Active,Full Reporter,St. Paul,MN,16,"Minneapolis-St. Paul, MN-WI",1022.0,2650890.0,1111.0,2314701.0,2017.0,12.0,2017.0,25160614.0,2176790.0,11.5586,5716719.0,64200843.0,29.4934,2.6262,44.9504037,-93.1015026
872,1289,Butler County Regional Transit Authority,CB,DO,Active,Full Reporter,Hamilton,OH,30,"Cincinnati, OH-KY-IN",788.0,1624827.0,470.0,377537.0,2017.0,12.0,2017.0,733098.0,72584.0,10.1,49367.0,1510963.0,20.8168,0.6801,43.255205,-79.868202
873,1290,Butler County Regional Transit Authority,DR,DO,Active,Full Reporter,Hamilton,OH,30,"Cincinnati, OH-KY-IN",788.0,1624827.0,470.0,377537.0,2017.0,12.0,2017.0,294343.0,35829.0,8.2152,370032.0,2016630.0,56.2849,10.3277,43.255205,-79.868202
874,1291,Butler County Regional Transit Authority,MB,DO,Active,Full Reporter,Hamilton,OH,30,"Cincinnati, OH-KY-IN",788.0,1624827.0,470.0,377537.0,2017.0,12.0,2017.0,685689.0,476173.0,1.44,4490.0,1755335.0,3.6863,0.0094,43.255205,-79.868202
875,1292,University of Michigan Parking and Transportation Services,MB,DO,Active,Full Reporter,Ann Arbor,MI,125,"Ann Arbor, MI",160.0,306022.0,12.0,66641.0,2017.0,6.0,2017.0,15072385.0,7352383.0,2.05,0.0,7955714.0,1.0821,0.0,42.2681569,-83.7312291
876,1293,River Valley Metro Mass Transit District,CB,PT,Active,Full Reporter,Bourbonnais,IL,350,"Kankakee, IL",37.0,81926.0,27.0,66386.0,2017.0,6.0,2017.0,760554.0,15515.0,49.0206,24546.0,627313.0,40.4327,1.5821,41.1639309,-87.8839693
877,1294,River Valley Metro Mass Transit District,DR,PT,Active,Full Reporter,Bourbonnais,IL,350,"Kankakee, IL",37.0,81926.0,27.0,66386.0,2017.0,6.0,2017.0,145309.0,17780.0,8.1726,7833.0,505300.0,28.4196,0.4406,41.1639309,-87.8839693
878,1295,River Valley Metro Mass Transit District,MB,PT,Active,Full Reporter,Bourbonnais,IL,350,"Kankakee, IL",37.0,81926.0,27.0,66386.0,2017.0,6.0,2017.0,6160309.0,786471.0,7.8328,310428.0,5511859.0,7.0083,0.3947,41.1639309,-87.8839693
879,1296,Washington County Transit,CB,PT,Active,Full Reporter,West Bend,WI,35,"Milwaukee, WI",546.0,1376476.0,435.0,134137.0,2017.0,12.0,2017.0,2514890.0,80858.0,31.1026,262515.0,1167422.0,14.4379,3.2466,43.4252776,-88.1834277
880,1297,Washington County Transit,DR,PT,Active,Full Reporter,West Bend,WI,35,"Milwaukee, WI",546.0,1376476.0,435.0,134137.0,2017.0,12.0,2017.0,956474.0,90739.0,10.5409,374994.0,2046502.0,22.5537,4.1327,43.4252776,-88.1834277
881,1299,Ozaukee County Transit Services,CB,DO,Active,Full Reporter,Port Washington,WI,35,"Milwaukee, WI",546.0,1376476.0,235.0,86389.0,2017.0,12.0,2017.0,2210051.0,102507.0,21.56,257864.0,1154580.0,11.2634,2.5156,40.8256561,-73.6981858
882,1300,Ozaukee County Transit Services,DR,PT,Active,Full Reporter,Port Washington,WI,35,"Milwaukee, WI",546.0,1376476.0,235.0,86389.0,2017.0,12.0,2017.0,820191.0,116279.0,7.0536,572240.0,1885574.0,16.2159,4.9213,40.8256561,-73.6981858
