,FuelCode,StationName,Address,City,State_ABRR,Location,ZIP,Latitude,Longitude
8658,CNG,Clean Energy - Progressive Waste Solutions,2138 Country Ln,McKinney,TX,TEXAS,75069,33.169445,-96.60157099999999
8659,ELEC,NRG eVgo - Illinois Institute of Technology,3201 S State St,Chicago,IL,ILLINOIS,60616,41.8353774,-87.6259682
8660,ELEC,VALLEY MED CTR,4033 Talbot Rd S,Renton,WA,WASHINGTON,98055,47.444228,-122.214532
8661,ELEC,Nissan World of Denville,3057 Route 10,Denville,NJ,NEW JERSEY,7834,40.8650237,-74.5060554
8662,ELEC,Casco Community Center station,940 Meadow Rd,Casco,ME,MAINE,4015,44.00445,-70.5228
8663,ELEC,GM-Arlington EMPLOYEE parking lot,2525 East Abram St,Arlington,TX,TEXAS,76010,32.739090999999995,-97.070054
8664,ELEC,Peltier Nissan,3201 W-SW Loop 323,Tyler,TX,TEXAS,75701,32.312443,-95.3413626
8665,ELEC,Delta Charter Township,7710 W Saginaw Hwy,Lansing,MI,MICHIGAN,48917,42.7415756,-84.66348
8666,ELEC,LD Products,3700 Cover St,Long Beach,CA,CALIFORNIA,90808,33.827637,-118.14675259999999
8667,LPG,All Points Co-op,707 E Pacific St,Lexington,NE,NEBRASKA,68850,40.7745906,-99.73216590000001
8668,ELEC,IKEA - Emeryville,4400 Shellmound St.,Emeryville,CA,CALIFORNIA,94608,37.831159,-122.292474
8669,ELEC,P & W BMW,837-899 S Millvale Ave,Pittsburgh,PA,PENNSYLVANIA,15213,40.454592299999995,-79.9476356
8670,ELEC,BEAU JO'S,5304 Vance St,Arvada,CO,COLORADO,80002,39.7930723,-105.0784125
8671,ELEC,SAN JUAN OAKSGC,3825 Union Rd,Hollister,CA,CALIFORNIA,95023,36.821333100000004,-121.4684879
8672,ELEC,TI South Campus Lot #2,12500 TI Blvd,Dallas,TX,TEXAS,75243,32.913351,-96.75153900000001
8673,ELEC,UDR,809 Olive Way,Seattle,WA,WASHINGTON,98101,47.614096,-122.33319990000001
8674,LPG,U-Haul,164 N I 35 E,Denton,TX,TEXAS,76205,33.6891528,-97.1601942
8675,LPG,AmeriGas,422 S College St,Lebanon,TN,TENNESSEE,37087,36.199290999999995,-86.2911697
8676,CNG,TECO Peoples Gas,316 SW 33rd Ave,Ocala,FL,FLORIDA,34474,29.183279,-82.177634
8677,LPG,Tooele RV & Auto Repair,70 E 1100 N,Tooele,UT,UTAH,84074,40.5525499,-112.29618799999999
8678,ELEC,GSA VA VALLEJO,200 Muir Rd,Martinez,CA,CALIFORNIA,94553,37.994059,-122.1105315
8679,LNG,City of Los Angeles - East Valley Station,11050 Pendleton St,Sun Valley,CA,CALIFORNIA,91352,34.2387439,-118.370919
8680,ELEC,TOWSON,Emerson Drive,Towson,MD,MARYLAND,21204,39.3944929,-76.6205708
8681,LPG,Ferrellgas,1115 W Walnut St,Albany,IN,INDIANA,47320,40.299284,-85.251812
8682,ELEC,WestCorp - The Edge Apartments - Wigwam Pkwy - Henderson NV,1131 Wigwam Pkwy,Henderson,NV,NEVADA,89074,36.033215000000006,-115.0352379
8683,CNG,County of Sacramento,3800 Branch Center Rd,Sacramento,CA,CALIFORNIA,95827,38.5516182,-121.33804440000002
8684,ELEC,CITY HALL,331 Park St,Buellton,CA,CALIFORNIA,93427,34.614781799999996,-120.1956862
8685,ELEC,UMBC - Stadium Lot,"Stadium Lot behind Warehouse, Hilltop Circle & Poplar Ave",Baltimore,MD,MARYLAND,21250,39.253321,-76.705762
8686,ELEC,GWCC,285 Andrew Young International Blvd,Atlanta,GA,GEORGIA,30313,33.756935,-84.39767540000001
8687,ELEC,Blue Ridge Community College - Spearman Building,2 E Campus Dr,Flat Rock,NC,NORTH CAROLINA,28731,35.306506,-82.421425
8688,ELEC,Towers at Great America,4555 Great America Pkwy,Santa Clara,CA,CALIFORNIA,95054,37.39662,-121.978
8689,ELEC,B E CHARGERS,47 S Winooski Ave,Burlington,VT,VERMONT,5401,44.478739399999995,-73.2116022
8690,ELEC,CITY OF SANFORD,N Park Ave,Sanford,FL,FLORIDA,32771,28.811950699999997,-81.2679443
8691,LPG,Blossman Gas Inc,1725 N Main St,Lafayette,GA,GEORGIA,30728,34.734528999999995,-85.276451
8692,ELEC,Polar Chevrolet Mazda,1801 E County Rd F,White Bear Lake,MN,MINNESOTA,55110,45.065455,-93.023005
8693,ELEC,Nissan of Muskogee,841 N Main St,Muskogee,OK,OKLAHOMA,74401,35.7579981,-95.36402109999999
8694,ELEC,HANSEL VW,2987 Corby Ave,Santa Rosa,CA,CALIFORNIA,95407,38.4050472,-122.71660039999999
8695,LPG,Copake KOA,2236 County Route 7,Copake,NY,NEW YORK,12516,42.093540999999995,-73.58237
8696,ELEC,BEVERLY HILLS,461 N Bedford Dr,Beverly Hills,CA,CALIFORNIA,90210,34.0688237,-118.4062365
8697,ELEC,Renton City Center Parking Garage,655 South 2nd St,Renton,WA,WASHINGTON,98057,47.481246,-122.20848000000001
8698,ELEC,DTE Energy - Headquarters Employee/Company Lot,1 Energy Plaza,Detroit,MI,MICHIGAN,48226,42.334232,-83.0566
8699,ELEC,PD,73677 CA-111,Palm Desert,CA,CALIFORNIA,92260,33.7207406,-116.3791564
8700,LPG,INDOT - Kokomo Maintenance Unit,3814 E 00 NS,Kokomo,IN,INDIANA,46901,40.4771791,-86.0554879
8701,CNG,PSNC Energy,2541 Whilden Dr,Durham,NC,NORTH CAROLINA,27713,35.947924,-78.884114
8702,CNG,Elizabethtown Gas,520 Green Ln,Union,NJ,NEW JERSEY,7083,40.6761768,-74.2480241
8703,LPG,U-Haul,1023 W Mercury Blvd,Hampton,VA,VIRGINIA,23666,37.042749,-76.378974
8704,ELEC,SIERRA COLLEGE,5184-5226 Sierra College Blvd,Rocklin,CA,CALIFORNIA,95677,38.7925976,-121.20786480000001
8705,ELEC,Larry Rich Nissan,427 New Franklin Rd,Lagrange,GA,GEORGIA,30240,33.051496,-85.029425
8706,ELEC,Gilroy Premium Outlets,681 Leavesley Road,Gilroy,CA,CALIFORNIA,95020,37.0223839,-121.563547
8707,LPG,AmeriGas,20415 Pinto Rd,Caldwell,ID,IDAHO,83607,43.6678086,-116.7777764
8708,ELEC,Vero US-1 Nissan,946 S US Highway 1,Vero Beach,FL,FLORIDA,32962,27.585356,-80.376442
8709,LPG,Northwest Propane Sales Inc,8450 Depot Rd,Lynden,WA,WASHINGTON,98264,48.9485771,-122.4520221
8710,ELEC,IBEW 48 - Union Hall,15937 NE Airport Way,Portland,OR,OREGON,97230,45.55728920000001,-122.49822009999998
8711,LPG,U-Haul,99 N 4th Ave,Chula Vista,CA,CALIFORNIA,91910,32.653585,-117.088678
8712,ELEC,JBG - Alaire / Higgins Place - Rockville MD,1101 Higgins Place,Rockville,MD,MARYLAND,20852,39.062886,-77.117535
8713,LPG,City of San Antonio,7042 S New Braunfels Ave,San Antonio,TX,TEXAS,78223,29.357339899999996,-98.448541
8714,CNG,Intermountain Gas Co,2921 Caldwell Blvd,Nampa,ID,IDAHO,83651,43.6150096,-116.61812490000001
8715,ELEC,Gresham - Miller Parking Lot,82 Northwest 2nd Street,Gresham,OR,OREGON,97030,45.49912,-122.432229
8716,CNG,Clean Energy - Alpine Waste and Recycling,7475 E 84th Ave,Commerce City,CO,COLORADO,80022,39.8490825,-104.9012375
8717,ELEC,Indianapolis Airport - Garage Valet,7800 Col H Weir Cook Memorial Dr,Indianapolis,IN,INDIANA,46241,39.7146945,-86.2980639
8718,LPG,U-Haul,7209 Kingston Pike SW,Knoxville,TN,TENNESSEE,37919,35.931003999999994,-84.028576
8719,LPG,INDOT - Greenfield District,32 S Broadway St,Greenfield,IN,INDIANA,46140,39.783481,-85.779544
8720,ELEC,FRED MEYER - #023 Bellevue,2041 148TH NE,Bellevue,WA,WASHINGTON,98007,47.628428,-122.143153
8721,ELEC,Miller Nissan,5425 Van Nuys Blvd,Van Nuys,CA,CALIFORNIA,91401,34.169219,-118.44923999999999
8722,ELEC,Southern California Edison - Rosemead Office Building 5,1515 Walnut Grove Ave,Rosemead,CA,CALIFORNIA,91770,34.04616779999999,-118.08187140000001
8723,ELEC,Bethesda Row,4950 Elm Street,Bethesda,MD,MARYLAND,20814,38.980377000000004,-77.09648299999999
8724,LPG,Propane Central,3160 N K-15 Hwy,Newton,KS,KANSAS,67114,38.0869877,-97.34600809999999
8725,ELEC,14th/J Parking Lot,1295 J Ave,Plano,TX,TEXAS,75074,33.017815,-96.700687
8726,ELEC,350GREEN,2900 Stockton Blvd,Sacramento,CA,CALIFORNIA,95817,38.5478821,-121.4549408
8727,ELEC,CITY OF COTATI,216 E School St,Cotati,CA,CALIFORNIA,94931,38.323766299999996,-122.7090084
8728,LPG,Spalding Gas,26 Racetrack Rd,McDonough,GA,GEORGIA,30253,33.4305809,-84.1441937
8729,ELEC,U of A Tyndall Avenue Garage,711 North Tyndall Avenue,Tucson,AZ,ARIZONA,85701,32.230382,-110.95878400000001
8730,LPG,Gas Service Co,6916 State Route 371 NW,Walker,MN,MINNESOTA,56484,47.056483,-94.546637
8731,ELEC,Twin Peaks Houston - 290,12830 Northwest Frwy.,Houston,TX,TEXAS,77040,29.843652000000002,-95.49460699999999
8732,ELEC,JOHNSON COUNTY,9200 W 151st St,Overland Park,KS,KANSAS,66221,38.8561249,-94.6911469
8733,ELEC,Woodlyn Exxon,1229 MacDade Blvd,Woodlyn,PA,PENNSYLVANIA,19094,39.878709,-75.344286
8734,ELEC,City of West Hollywood - Kings Road Parking,8383 Santa Monica Blvd,West Hollywood,CA,CALIFORNIA,90069,34.090746,-118.372454
8735,LPG,Tuttle Utility Gas Inc,724 S Highway 63,Houston,MO,MISSOURI,65483,37.3219739,-91.9564748
8736,ELEC,McCurry Deck Nissan,156 Oak St Extension,Forest City,NC,NORTH CAROLINA,28043,35.334675,-81.892822
8737,ELEC,Four Points by Sheraton,11 1st St N,Jacksonville Beach,FL,FLORIDA,32250,30.289255999999998,-81.389119
8738,ELEC,CITY CREEK,66 S. Main St.,Salt Lake City,UT,UTAH,84101,40.767785700000005,-111.8914649
8739,LPG,Flying J,1815 N Foster Rd,San Antonio,TX,TEXAS,78244,29.44667,-98.362386
8740,ELEC,Haley Ford,10724 Jefferson Davis Hwy,Richmond,VA,VIRGINIA,23237,37.3801839,-77.42222290000001
8741,ELEC,Crown Nissan,5151 34th St N,St. Petersburg,FL,FLORIDA,33714,27.818804999999998,-82.678428
8742,ELEC,BOULDER GARAGE,2001-2099 15th St,Boulder,CO,COLORADO,80302,40.019307399999995,-105.27639450000001
8743,ELEC,Volvo River Valley Plant,4881 Cougar Trail Rd,Dublin,VA,VIRGINIA,24084,37.078227000000005,-80.70679100000001
8744,ELEC,GLENWOOD MGMT,330 W 38th St,New York,NY,NEW YORK,10018,40.7552823,-73.9934476
8745,ELEC,NORTHWINDS,2500 Northwinds Pkwy,Alpharetta,GA,GEORGIA,30009,34.0606698,-84.28585240000001
8746,ELEC,Parkway Corporation 2,1728 Rittenhouse Square,Philadelphia,PA,PENNSYLVANIA,19103,39.94831,-75.170384
8747,ELEC,CALPOLY,University Dr,San Luis Obispo,CA,CALIFORNIA,93405,35.3025526,-120.6634882
8748,LPG,Lee's RV,W State Route 90,Somerset,KY,KENTUCKY,52518,37.0254268,-88.3294241
8749,ELEC,MOTE MARINE,1600 Ken Thompson Pkwy,Sarasota,FL,FLORIDA,34236,27.3333946,-82.5774757
8750,ELEC,NRG eVgo - FedEx Field Convenience Station,1600 FedEx Way,Landover,MD,MARYLAND,20785,38.906566,-76.86589599999999
8751,LPG,U-Haul,241 N 1st St,Nashville,TN,TENNESSEE,37213,36.176491,-86.77416
8752,ELEC,ROCKIES PARKING,2722-2900 Broadway,Denver,CO,COLORADO,80205,39.7598137,-104.9876135
8753,ELEC,Dublin Nissan,6363 Scarlett Ct,Dublin,CA,CALIFORNIA,94568,37.7024529,-121.9041149
8754,ELEC,CONSTELLATION,10250 Constellation Blvd,Los Angeles,CA,CALIFORNIA,90067,34.057180100000004,-118.4175088
8755,LPG,AmeriGas,3540 State Rte 151,Aliquippa,PA,PENNSYLVANIA,15001,40.548264700000004,-80.3237957
8756,ELEC,Scenic Woods Regional Library,10677 Homestead Road,Houston,TX,TEXAS,77016,29.869737,-95.301401
8757,ELEC,Maroone Nissan of Kendall,17305 S Dixie Hwy,Palmetto Bay,FL,FLORIDA,33157,25.610077,-80.348039
8758,ELEC,Oncor Electric,1201 S Sylvania Dr,Dallas,TX,TEXAS,75218,32.84368515,-96.69669
8759,ELEC,NATIONAL GRID,Diefendorf Loop,Buffalo,NY,NEW YORK,14215,42.952350200000005,-78.8180739
8760,ELEC,United Illuminating Co - Town of Fairfield,65 Reef Rd,Fairfield,CT,CONNECTICUT,6824,41.140618100000005,-73.2571997
8761,ELEC,WESTCORP,304 E Silverado Ranch Blvd,Las Vegas,NV,NEVADA,89183,36.0133704,-115.15884390000001
8762,ELEC,CITY OF NOVATO,922 Machin Ave,Novato,CA,CALIFORNIA,94945,38.106621999999994,-122.56867
8763,LPG,ReedGas Propane Co,1706 Aymond St,Eunice,LA,LOUISIANA,70535,30.459952299999998,-92.4114373
8764,ELEC,Team Nissan,70 Keller St,Manchester,NH,NEW HAMPSHIRE,3103,42.95369,-71.441581
8765,ELEC,BARONA,1932 Barona Rd,Lakeside,CA,CALIFORNIA,92040,32.9346935,-116.868796
8766,ELEC,Oncor Electric,2525 Story Rd W,Irving,TX,TEXAS,75038,32.86954498,-96.97775
8767,LPG,INDOT - Laud Maintenance Unit,5631 S State Rd 9,Columbia City,IN,INDIANA,46725,41.2692117,-85.45882859999999
8768,ELEC,Mistlin Honda,4754 McHenry Ave,Modesto,CA,CALIFORNIA,95356,37.7093445,-120.99394140000001
8769,ELEC,NATL CAR CHRGNG,888 N San Mateo Dr,San Mateo,CA,CALIFORNIA,94401,37.57697,-122.338327
8770,ELEC,Market Square,801 Pennsylvania Ave,Washington,DC,DISTRICT OF COLUMBIA,20001,38.883601299999995,-76.99459300000001
8771,ELEC,BMW SARASOTA,5680-5776 Rosin Way,Sarasota,FL,FLORIDA,34233,27.2700968,-82.4669627
8772,CNG,DART Mobility Services Division,8998 Senate St,Dallas,TX,TEXAS,75228,32.7994354,-96.69022700000001
8773,ELEC,EV STATION,8342 Delcrest Dr,St. Louis,MO,MISSOURI,63124,38.6581215,-90.3542965
8774,ELEC,305 2nd Street Location,305 2nd Street,Langley,WA,WASHINGTON,98260,48.039928,-122.40973600000001
8775,ELEC,Reid-Hillview Airport,2500 Cunningham Ave,San Jose,CA,CALIFORNIA,95148,37.3359851,-121.81976940000001
8776,ELEC,Maple Crest Ford,102 E Main St,Mendham,NJ,NEW JERSEY,7945,40.783925,-74.587363
8777,ELEC,VALLEY MED CTR,400 S 43rd ST,Renton,WA,WASHINGTON,98058,47.4424896,-122.2139192
8778,ELEC,Lynnes Nissan City,318 Bloomfield Ave,Bloomfield,NJ,NEW JERSEY,7003,40.785300799999995,-74.1932503
8779,LPG,Allgas,2198 US Highway 231 N,Arab,AL,ALABAMA,35016,34.28241,-86.4963
8780,ELEC,Nissan of Slidell,400 E Howze Beach Rd,Slidell,LA,LOUISIANA,70461,30.236037,-89.766851
8781,LPG,Franger Gas Co,11710 M-60 W,Jones,MI,MICHIGAN,49061,41.9041565,-85.79220809999998
8782,LPG,Pennsylvania Turnpike Everett Maintenance Facility,1657 Ashcom Rd,Everett,PA,PENNSYLVANIA,15537,40.004437200000005,-78.3853564
8783,CNG,New York State Department of Transportation,16 Maple Ave,Voorheesville,NY,NEW YORK,12186,42.65028529999999,-73.92660649999999
8784,LPG,Van Horn Propane - Exxon,601 E Broadway,Van Horn,TX,TEXAS,79855,31.040536,-104.82424040000001
8785,LPG,Utah LP Gas,1940 N Redwood Rd,Salt Lake City,UT,UTAH,84116,40.810525899999995,-111.93877890000002
8786,ELEC,CIT OF CAPITOLA,420 Capitola Ave,Capitola,CA,CALIFORNIA,95010,36.9747606,-121.9535091
8787,CNG,American Nutrition - Building 3,2890 Reeves Ave,Ogden,UT,UTAH,84401,41.214,-111.98200000000001
8788,ELEC,Music Center Parking,135 N Grand Ave,Los Angeles,CA,CALIFORNIA,90012,34.0577972,-118.24773789999999
8789,ELEC,Qualcomm Bldg WT,5745 Pacific Center Blvd,San Diego,CA,CALIFORNIA,92121,32.903736,-117.19578600000001
8790,ELEC,"LONGWOOD, FL",599 Longdale Ave,Longwood,FL,FLORIDA,32750,28.7095604,-81.3361282
8791,ELEC,Neptune Wave Power Parking Lot,4123 N Central Expressway,Dallas,TX,TEXAS,75204,32.81462,-96.79053
8792,ELEC,Regal Nissan ,1090 Holcomb Bridge Rd,Roswell,GA,GEORGIA,30076,34.021706,-84.328023
8793,ELEC,"Walgreens - Medford, OR #12596",2280 West Main St,Medford,OR,OREGON,97501,42.3240773,-122.89902240000002
8794,ELEC,Akridge,"601 Thirteenth Street NW, Suite 300",Washington,DC,DISTRICT OF COLUMBIA,20005,38.897813,-77.029352
8795,ELEC,SCIENCE MUSEUM,W Broad St,Richmond,VA,VIRGINIA,23220,37.5606003,-77.46567540000001
8796,ELEC,MATC,601-699 W Highland Ave,Milwaukee,WI,WISCONSIN,53233,43.0443401,-87.9198875
8797,ELEC,Jack Ingram Motors,227 Eastern Bypass,Montgomery,AL,ALABAMA,36117,32.377077500000006,-86.2093615
8798,ELEC,Amberglen - 1915 Building,"1915 NW AmberGlen Parkway, Suite 365",Beaverton,OR,OREGON,97006,45.533557,-122.88087800000001
8799,ELEC,WESTFIELD,6573-6585 Owensmouth Ave,LA,CA,CALIFORNIA,91303,34.189219,-118.60156059999998
8800,ELEC,Goodwill,2024 Adams St,Mankato,MN,MINNESOTA,56001,44.1704399,-93.94520209999999
8801,LPG,Ferrellgas,306 N Fruitland,Kennewick,WA,WASHINGTON,99336,46.21253529999999,-119.125725
8802,ELEC,Yahoo ,701 1st Ave,Sunnyvale,CA,CALIFORNIA,94089,37.4172771,-122.0251679
8803,LPG,Silverton Oil Co,253 County Rd 13,Silverton,TX,TEXAS,79257,34.47463,-101.295
8804,CNG,Sparq - J R's Fuel Stop,806 E Goddard Ave,Trinidad,CO,COLORADO,81082,37.184164200000005,-104.49947370000001
8805,ELEC,Southern California Edison - Wildomar Service Center,24487 Prielipp Rd,Wildomar,CA,CALIFORNIA,92595,33.5905091,-117.23677520000001
8806,CNG,Perris Union High School District,300 W Metz Rd,Perris,CA,CALIFORNIA,92570,33.7936691,-117.2340898
8807,ELEC,Home Depot,12121 Los Osos Valley Rd,San Luis Obispo,CA,CALIFORNIA,93401,35.250368,-120.6889
8808,CNG,Palatka Gas,900 Reid St,Palatka,FL,FLORIDA,32177,29.649223,-81.63795390000001
8809,ELEC,Country Nissan,40 Russell St,Hadley,MA,MASSACHUSETTS,1035,42.340204,-72.6061027
8810,LNG,Clean Energy - Cheyenne Flying J #759,2250 Etchepare Dr,Cheyenne,WY,WYOMING,82007,41.097731,-104.8526771
8811,ELEC,Cardinale Nissan,1661 Del Monte Blvd,Seaside,CA,CALIFORNIA,93955,36.610911,-121.85006429999999
8812,ELEC,900 N MICHIGAN,900 N Michigan Ave,Chicago,IL,ILLINOIS,60611,41.8995404,-87.6244712
8813,LNG,Clean Energy - George West Flying J #554,4066 Hwy 59,George West,TX,TEXAS,78022,28.337962,-98.029395
8814,ELEC,"Fox Studio Operations- Galaxy Parking Level P2 - Space 889, 729",10201 Pico Blvd,Los Angeles,CA,CALIFORNIA,90035,34.0532,-118.41288700000001
8815,ELEC,MGE,7428 Terrace Ave,Middleton,WI,WISCONSIN,53562,43.094339899999994,-89.5095135
8816,ELEC,BILL JACOBS BMW,2495 Aurora Ave,Naperville,IL,ILLINOIS,60540,41.7639299,-88.19425030000001
8817,ELEC,Kwik Trip #872,102 Collins Rd,Jefferson,WI,WISCONSIN,53549,42.9907778,-88.8082561
8818,ELEC,KOHL'S,Lacy Dr,Leander,TX,TEXAS,78641,30.5614071,-97.8473282
8819,ELEC,Oregon Mutual Insurance,410 NE Baker ST,McMinnville,OR,OREGON,97128,45.2108265,-123.19793590000002
8820,ELEC,Ron Sayer Nissan,1175 N Woodruff Ave,Idaho Falls,ID,IDAHO,83401,43.507090399999996,-111.99975729999998
8821,CNG,National Fuel - Niagara Falls,6250 Packard Rd,Niagara Falls,NY,NEW YORK,14304,43.105565999999996,-78.99301190000001
8822,ELEC,City of Rochester - Upper Farmers Market Parking Lot,255 E 2nd St,Rochester,MI,MICHIGAN,48307,42.678841,-83.132684
8823,ELEC,Brattleboro Ford,1147 Putney Rd,Brattleboro,VT,VERMONT,5301,42.88494,-72.55559000000001
8824,ELEC,Beiber's Garage,1250 McKee Rd,Oakdale,PA,PENNSYLVANIA,15071,40.4139037,-80.1906173
8825,ELEC,McDonald's - Fairlea WV,101 Maplewood Ave,Fairlea,WV,WEST VIRGINIA,24902,37.780677000000004,-80.45701899999999
8826,LPG,Sayle LP Gas,14401 New Africa Rd,Clarksdale,MS,MISSISSIPPI,38614,34.189904299999995,-90.5762459
8827,ELEC,LADWP - Fairfax Center,2311 S Fairfax Ave,Los Angeles,CA,CALIFORNIA,90016,34.036482,-118.3694
8828,ELEC,MEDL GB EVCS,1 Medimmune Way,Gaithersburg,MD,MARYLAND,20878,39.126765500000005,-77.23218609999999
8829,LPG,INDOT - Veedersburg Maintenance Unit,201 S Sterling Ave,Veedersburg,IN,INDIANA,47987,40.111633000000005,-87.248526
8830,ELEC,Hudson Street Wineries,428 Hudson St,Healdsburg,CA,CALIFORNIA,95448,38.6061576,-122.86255619999999
8831,ELEC,Autoserv Nissan of Tilton,40 E Main St,Tilton,NH,NEW HAMPSHIRE,3276,43.4521423,-71.5724799
8832,ELEC,CARCHARGING,1901 Harrison St,Oakland,CA,CALIFORNIA,94612,37.8067169,-122.26548000000001
8833,CNG,Gibson County Utility District,1301 N US 45 Bypass,Trenton,TN,TENNESSEE,38382,35.973560799999994,-88.9284039
8834,ELEC,Hendrick Nissan,8400 Shawnee Mission Pkwy,Mission,KS,KANSAS,66202,39.015864,-94.68245300000001
8835,ELEC,Colonial Parking,2101 L St NW,Washington,DC,DISTRICT OF COLUMBIA,20037,38.90503311,-77.04684448
8836,CNG,Dane County,4318 Robertson Rd,Madison,WI,WISCONSIN,53714,43.0942,-89.30964499999999
8837,ELEC,Central Parking - Beam Charging,58 W 58th St,New York,NY,NEW YORK,10019,40.764555,-73.9763
8838,ELEC,Maui Tropical Plantation,1670 Honoapiilani Hwy,Wailuku,HI,HAWAII,96793,20.8489859,-156.5064476
8839,CNG,White Hawk Center,1704 W Hudson Rd,Rogers,AR,ARKANSAS,72756,36.355043,-94.142663
8840,ELEC,Tom Peacock Nissan,15300 North Fwy,Houston,TX,TEXAS,77090,29.992027,-95.423345
8841,LPG,Farmers Elevator Co,401 S Main St,Ringwood,OK,OKLAHOMA,73768,36.2658636,-98.479884
8842,ELEC,Massey Automotive,600 W Bypass,Andalusia,AL,ALABAMA,36420,31.318556,-86.45545
8843,ELEC,MGE,1221 Williamson St,Madison,WI,WISCONSIN,53703,43.0839795,-89.3630909
8844,CNG,Waste Management - Portland Hauling,5330 NE Skyport Way,Portland,OR,OREGON,97218,45.577183000000005,-122.60928100000001
8845,CNG,GAIN Clean Fuel,1205 NE Broadway Ave,Des Moines,IA,IOWA,50313,41.64338,-93.60352900000001
8846,ELEC,PEPPERMILL RENO,Peppermill Resort 2707 S Virginia St,Reno,NV,NEVADA,89502,39.4972231,-119.80102190000001
8847,LPG,Collier Heating and Air,702 S Jefferson,Ossian,IN,INDIANA,46777,40.8737361,-85.166583
8848,CNG,Clean Energy - San Leandro,8515 San Leandro St,Oakland,CA,CALIFORNIA,94621,37.746210999999995,-122.18841299999998
8849,LPG,CleanFUEL USA,116 Halmar Cove,Georgetown,TX,TEXAS,78628,30.683866,-97.670937
8850,LPG,Hometown Rentals,2610 N Garey Ave,Pomona,CA,CALIFORNIA,91767,34.092963,-117.74845259999998
8851,ELEC,Hokua Condominium,1288 Ala Moana Blvd,Honolulu,HI,HAWAII,96814,21.290994199999997,-157.8356985
8852,ELEC,CITY OF REDMOND,18080 NE 76th St,Redmond,WA,WASHINGTON,98052,47.672655999999996,-122.098808
8853,CNG,Encana - County Road 22,16157 Weld CR 22,Fort Lupton,CO,COLORADO,80621,40.146676899999996,-104.74932
8854,ELEC,Temple University - N Broad St,2029 N Broad St,Philadelphia,PA,PENNSYLVANIA,19122,39.983693,-75.15609599999999
8855,ELEC,Granite Bay Business Park,4180 Douglas Blvd,Granite Bay,CA,CALIFORNIA,95746,38.740595,-121.22348799999999
8856,LPG,U-Haul,334 N Frontage Rd,Meridian,MS,MISSISSIPPI,39301,32.363752000000005,-88.67742199999999
8857,ELEC,EV MEQUON,7590 W Mequon Rd,Mequon,WI,WISCONSIN,53097,43.2221403,-88.00447729999999
8858,ELEC,BMW CAPE COD,436 Yarmouth Rd,Barnstable,MA,MASSACHUSETTS,2601,41.666053999999995,-70.27131899999999
8859,ELEC,KCP&L,8900 W 135th St @ HyVee,Overland Park,KS,KANSAS,66221,38.8853049,-94.6884333
8860,ELEC,BMW OF MURRIETA,26825 Auto Mall Pkwy,Murrieta,CA,CALIFORNIA,92562,33.531332,-117.170828
8861,LPG,Rural Gas Supply,140 W Main St,Azle,TX,TEXAS,76020,32.8913998,-97.54335350000001
8862,ELEC,Woods Memorial Branch Library,3455 N. 1st Ave,Tucson,AZ,ARIZONA,85719,32.2697247,-110.96125330000001
8863,ELEC,Shuttle Park North Shore,300 Frazier Ave,Chattanooga,TN,TENNESSEE,37405,35.062754999999996,-85.305239
8864,ELEC,Puff the Magic,649 Main St,Hyannis,MA,MASSACHUSETTS,2601,41.6484359,-70.291855
8865,ELEC,250-UNIT 1,250 Williams St.,Atlanta,GA,GEORGIA,30303,33.762178600000006,-84.3908938
8866,LPG,U-Haul,4030 N Freeway Rd,Pueblo,CO,COLORADO,81008,38.3099323,-104.6132315
8867,CNG,Johnson County Public Works,1800 W Old 56 Hwy,Olathe,KS,KANSAS,66061,38.864756,-94.846637
8868,ELEC,TLC PARKING LOT,206 West Georgia Dr,Carrollton,GA,GEORGIA,30118,33.5751479,-85.0970986
8869,LPG,Hall's Propane Gas Co,13138 Highway 22 E,New Site,AL,ALABAMA,36256,33.0431473,-85.7692482
8870,LNG,Clean Energy - Toledo Flying J #700,26415 Warns Rd,Perrysburg,OH,OHIO,43551,41.53473029999999,-83.4607152
8871,LPG,Souza Propane,199 W Canal Dr,Turlock,CA,CALIFORNIA,95380,37.500859999999996,-120.85063600000001
8872,LPG,Slaton Gas & Equipment Co,1116 Industrial Dr,Slaton,TX,TEXAS,79364,33.4524358,-101.6564697
8873,ELEC,NATIONAL GRID,300 Parkside Ave,Buffalo,NY,NEW YORK,14214,42.9370608,-78.8520181
8874,ELEC,BMW NIELLO-ELK,8580 Laguna Grove Dr,Elk Grove,CA,CALIFORNIA,95757,38.4030745,-121.38951740000002
